ID,Language_ID,Primary_Text,Analyzed_Word,Gloss,Translated_Text,Meta_Language_ID,Comment,Source
539,25,He did talking to she when I get dey.,,,,,auxiliary,
540,25,You want ya tail cutting.,,,You need to be spanked.,,,
541,25,"If I was you, I would try out for the team.",,,,,,
542,25,He en gun do you nutten.,,,He will not harm you.,,en = won't,
543,25,"It ready, ent it?",,,,,,
544,25,I ent look at dem yet.,,,I haven't looked at them yet.,,,
545,25,Dem accuse me of something I ent know nutten bout.,,,,,,
546,25,She/he/ they don't live down here.,,,He /She doesn't (They don't) live down here.,,,
547,25,He never turn up.,,,He did not turn up.,,,
548,25,"It's true, innit? Is he put it there, innit?",,,,,,
549,25,He turn and look at she with a smile.,,,He turns and looks at her with a smile.,,,
550,25,There's too many people in this minibus.,,,,,,
551,25,You eating dinner at home tonight.,,,,,,
552,25,I gonna call you when I done eat.,,,,,,
553,25,She happy.,,,She is happy.,,,
554,25,She home.,,,She is at home.,,,
555,25,You was absent that day but he was at work.,,,,,,
556,25,My dawhter dat live in the States….,,,,,,
557,25,The woman whe own de shop is my neighbour.,,,,,,
558,25,Di boy wha had on de red shirt pelt de shoe.,,,,,,
559,25,"Which one iit de mango, that one will get de licks.",,,,,,
560,25,"You can get some plaintain, whichin some people don't like...",,,,,,
561,25,It hard fo /fi get ova wha he do.,,,,,,
562,25,Dey have skool buses for to take de trildren to skool.,,,,,,
563,25,I taking de child for to register he at de clinic.,,,,,,
564,25,There is more in it than what you expect.,,,,,,
565,25,Barbados got too much cars pun de road.,,,,,,
566,25,There have some men whe doan like to work.,,,,,,
567,25,"Hardears yuh wun hear, own way yuh will feel.",,,,,proverb,
568,25,"He fallin sleep at de weel , yet still he wun stop to res'.",,,,,,
569,25,We leavin Monday.,,,,,,
570,25,She went St Lucia yesterday.,,,,,,
571,25,I don't walk about night time. I collect my things evening time. She works there during the crop-time.,,,,,,
572,25,She finished her work quick-time.,,,,,,
573,25,He real fast.,,,,,,
574,25,It happen sudden so.,,,,,,
575,25,He had to wait too long.,,,,,,
576,25,Dem looking trouble is what I realise.,,,,,,
577,25,"Drinking, he like; eating, not so much.",,,,,,
578,25,Don't nobody answer she.,,,,,,
579,25,I waanta know who are you.,,,,,,
580,25,Whe' you live?,,,,,,
581,25,You in gone work today?  You finish aready?,,,,,,
582,25,The most ting he want is money.,,,The thing he wants most is money.,,,
583,42,Yù gò si dì tíng fòr háws.,,2SG.SJ IR see the thing LOC house,You will see it at home.,,,
584,42,Ìm dé dyár.,,3SG.SJ COP there,He/she/it is there.,,,
585,42,À sí-am.,,1SG.SJ see-3SG.OJ,I saw him/her/it.,,,
586,42,Yù ànd mí sí-am.,,2SG.SJ and 1SG.SJ.EMPH see-3SG.OJ,You and I saw him/her/it.,,,
587,42,Yù ànd mà-séf sí dèm.,,2SG.SJ and 1SG.POSS-self see 3PL.OJ,You and myself saw them.,,,
588,42,Ìm sí-am.,,3SG.SJ see-3SG.OJ,He/she/it saw him/her/it.,,,
589,42,Yù sí yò-séf.,,2SG.SJ see 2SG.POSS-self,You saw yourself.,,,
590,42,Ùnà sí ùnà-séf.,,2PL.SJ see 2PL.POSS-self,You saw yourselves.,,,
591,42,Ìm sí ìm pìkín.,,3SG.SJ see 3SG.POSS child,He/she/it saw his/her/its child/children.,,,
592,42,Dèm sí dèm pìkín.,,3PL.SJ see 3PL.POSS child,They saw their child/children.,,,
593,42,Yù sí yò pìkín.,,2SG.SJ see 2SG.POSS child,You saw your child/children.,,,
594,42,Mí à sí yù.,,1SG.SJ.EMPH 1SG.SJ see 2SG.OJ,"Me, I saw you.",,,
595,42,Ùnà sí ùnà pìkín.,,2PL.SJ see 2PL.POSS child/children,You saw your child/children.,,,
596,42,Yù sél-am háw móch háw móch?,,2SG.SJ sell-3SG.OJ how.much.RED,How much does each one cost?,,,
597,42,(Ì) bi làyk sé ì gét wàhála fòr mòtòpák.,,(3SG.SJ) COP like COMP 3SG.SJ get trouble LOC transport depot,It looks like there's trouble at the depot.,,,
598,42,Nó bì nyám wé wì chóp ?,,NEG COP yam REL 1PL.SJ eat YNQ,Wasn't it yam/yams that we ate?,,,
599,42,Dì pìkín dèm chóp.,,the child 3PL eat,The children ate.,,,
600,42,Áyija dèm chop.,,Ayija 3PL eat,Ayija and her associates ate.,,,
601,42,Yò tú yélo bóy pìkín dèm chóp.,,2SG.POSS two be.pale boy child 3PL eat,Your two light skinned boys ate.,,,
602,42,Dì pìkín (dèm) chóp dì nyám.,,the child (3PL) eat the yam,The children ate the yam/yams.,,,
603,42,Dì pìkín chóp dì nyám (dèm).,,the child eat the yam (3PL),The child/children ate the yams.,,,
604,42,Dís yò tú bóy pìkín dèm chóp.,,this 2SG.POSS two boy child 3PL eat,These your two boys ate.,,,
605,42,À jóyn mòto gó Légos.,,1SG.SJ join vehicle go Lagos,I caught a/the taxi to travel to Lagos.,,,
606,42,À jóyn mòto gó Légos.,,1SG.SJ join vehicle go Lagos,I caught a/the taxi to travel to Lagos.,,,
607,42,Hów dì gó dè gó?,,How the go NCPLT go?,How are you? (How's the going going?),,,
608,42,À joyn wón mòto gó Légos.,,1SGSJ join one vehicle go Lagos,I caught a taxi to travel to Lagos.,,,
609,42,Dís mòto dón kpàfùkwá. ,,this vehicle CPLT spoil,The/this vehicle is completely broken.,,,
610,42,Dís mòto hyár dón kpàfùkwá. ,,this vehicle here CPLT spoil,This vehicle is completely broken.,,,
611,42,Dát mòto (dèm) dón gó. ,,that vehicle (3PL) CPLT go,Those vehicles are gone.,,,
612,42,Mà mòto dé.,,1SG.POSS vehicle COP,My car exists. (I have a car.),,,
613,42,Nà dì háws fòr Chínyere.,,COP the house LOC Chinyere,It's Chinyere's house.,,,
614,42,Nà Chínyere (ìm) háws.,,COP Chinyere (3SG.POSS) house.,It's Chinyere's house.,,,
615,42,Dèm dè ték mídnayt dè ríd.,,3PL.SJ NCPLT take midnight NCPLT read,They study late in the night. ,,,
616,42,Dì mòto dón gó. ,,the vehicle CPLT go,The vehicle departed.,,,
617,42,Dì mòto gó fínish.,,the vehicle go CPLT,The vehicle departed.,,,
618,42,Dì mòto bìn gó.,,the vehicle ANT go,The vehicle departed.,,,
619,42,À sí dì mán wé à (bìn) bít-am.,,1SG.SJ see the man REL 1SG.SJ (ANT) beat-3SG.OJ,I saw the man whom I had beaten.,,,
620,42,Dì mòto gò gó.,,the vehicle IR go,The vehicle will depart.,,,
621,42,Dì mòto wánt gó.,,the vehicle want go,The vehicle is about to depart.,,,
622,42,Ìm kóm yélo wélwél. ,,3sg.SJ become be.pale thoroughly,He/she/it became very pale.,,,
623,42,À fòr kóm fít gó.,,1SG.SJ should RLS be.able go,I should really have been able to go.,,,
624,42,À gó Àba.,,1SG.SJ go Lagos.,I went to Aba.,,,
625,42,Wì wàka rích táwn.,,1PL.SJ walk reach town,We walked to town.,,,
626,42,"À dé háws, bòt yù dè wàka gó.",,1SG.SJ COP house but 2SG.SJ NCPLT walk go,"I'm at home, but you are walking away.",,,
627,42,"Nà Àde wé ìm dé háws, (ì) nó bì só ?",,COP Ade REL COP house (3SG.SJ) NEG COP so YNQ,"It is Ade who is in the house, isn't it so?",,,
628,42,À dé (fòr) háws.,,1SG.SJ COP (LOC) house.,I'm home.,,,
629,42,À pràpyár gàri gív yù.,,1SG.SJ cook gari give 2SG.OJ,I cooked gari for you.,,,
630,42,À kári gàri gó.,,1SG.SJ carry gari go,I took the gari away.,,,
631,42,À kári gàri kóm.,,1SG.SJ carry gari come,I brought gari.,,,
632,42,À kári gàri kóm rích háws.,,1SGSJ carry gari come reach house,I brought gari home.,,,
633,42,À ték bág kári gàri kóm rích háws chóp.,,1SGSJ take bag carry gari come reach house eat,I brought gari home in a bag to eat.,,,
634,42,À néva fyár.,,1SG.SJ NEG.CPLT be.afraid,I was not afraid.,,,
635,42,À nó fyár.,,1SGSJ NEG be.afraid,I am not afraid.,,,
636,42,"Yù nó fyár, àbi ?",,2SG.SJ NEG be.afraid YNQT YNQ,"You're not afraid, are you?",,,
637,42,Àbi yù nó fyár ?,,YNQT 2SG.SJ NEG be.afraid YNQ,"You're not afraid, are you?",,,
638,42,Yés (à nó fyár).,,yes (1SG.SJ NEG be.afraid),Yes (I'm not afraid).,,,
639,42,À gét búk ànd ìm gét búk tù.,,1SG.SJ have book and 3SG.SJ have book also,I have books and he has books too.,,,
640,42,Dèm ték láyt.  Ì nó gét láyt.,,3PL.SJ take light 3SG.SJ NEG have light,Power has been cut. There's no power.,,,
641,42,À wàka wàka.,,1SG.SJ walk RED,I was walking.,,,
642,42,Ìm yélo. Ìm gò dón yélo fínish.  ,,3SG.SJ be.pale 3SG.SJ IR CPLT be.pale CPLT,He's pale.  He will be completely pale.,,,
643,42,À bì tícha.,,1SG.SJ COP teacher,I am a teacher.,,,
644,42,À si dì búk wé yù kóm gív mì.,,1SG.SJ see book REL 2SG.SJ RLS give 1SG.OJ,I saw the book that you gave me.,,,
645,42,À si dì mán wé ìm wáyf kóm dáy.,,1SGSL see the man REL 3SG.POSS wife RLS die,I saw the man whose wife died.,,,
646,42,À si dì mán wé à kóm bít-am yèstàdé.,,1SGSL see the man REL 1SGSJ RLS beat-3SGOJ yesterday,I saw the man whom I beat yesterday.,,,
647,42,"Yù láyk nyám, wé mí à nó láyk-am àtól.",,2SGSJ like yam REL 1SG.SJ.EMPH 1SG.SJ like-3SG.OJ at.all,"You like yam, whereas I don't like it at all.",,,
648,42,Dát lóya wé yù lóya mì lóya lóya nà wá.,,that lawyer REL 2SG.SJ lawyer 1SG.OJ lawyer RED COP wow,That lawyer's talk of yours which you used on me was devastating.,,,
649,42,À tínk sé ìm gó táwn.,,1SG.SJ think COMP 3SG.SJ go town,I think that he went to town.,,,
650,42,À nó fít (fòr) gó.,,1SG.SJ NEG be.able (LOC) go,I cannot go.,,,
651,42,À nó fít (fòr) (dè) gó.,,1SG.SJ NEG be.able (LOC)(NCPLT) go,I cannot go/be going.,,,
652,42,Ì gét plénti mán fòr Nàjírya.,,3SG.SJ have plenty man LOC Nigeria,There are many people in Nigeria.,,,
653,42,À wánt sé mék à gó.,,1SG.SJ want COMP SBJV 1SG.SJ go,I want to go.,,,
654,42,"Yù gó Bènín Siti, yù gò bló stách.",,2SG.SJ go Benin City 2SG.SJ IR blow starch,"If you go to benin City, you will eat starch.",,,
655,42,"Èbá dé, bòt stíl yét à néva chóp.",,Gari COP but still yet 1SG.SJ NEG.CPLT eat,"There is gari, but I still haven't eaten.",,,
656,42,"Ás yù sí-am, nà só yù gò dú-am.",,As 2SG.SJ see-3SG.OJ COP so 2SG.SJ IR do-3SG.OJ,"As you see it, you will do it.",,,
657,42,À gó Káno.,,1SG.SJ go Kano,1SG.SJ go Kano,,,
658,42,À gò ték Krísmás-táym gó Kàdúna.,,1SGSJ IR take Christmas-time go Kaduna,I will go to Kaduna for Christmas.,,,
659,42,Mà pìkín plénti.  Dèm dè chóp plénti tù.,,1SG.POSS child be.numerous.  3PL.SJ NCPLT eat copiously also.,My children are numerous.  They eat copiously too.,,,
660,42,Yò pìkín gò fáyn wélwél.  Ìm gò wàka fáyn évrítáym.,,2SG.POSS child IR be.fine very  3SG.SJ IR walk well always,Your child will be beautiful.  He/she will always go well.,,,
661,42,Ìm tú fáyn.  Ìm fáyn plénti túmóch.,,3SG.SJ too.much be.fine  3SG.SJ be.fine be.plenty too.much,It is very beautiful.,,,
662,42,Nà wàka à dè wàka.,,COP walk 1SG.SJ NCPLT walk,I am really walking. (It is walking that I am walking.),,,
663,42,À dón dáy bì dát.,,1SG.SJ CPLT die COP that,That's the death of me.  (I have died is what that is.),,,
664,42,Nà wàka à dè wàka.,,COP walk 1SG.SJ NCPLT walk,I am really walking. (It is walking that I an walking.),,,
665,42,Wétíng yù chóp?,,what 2SG.SJ eat,What did you eat?,,,
666,42,Yù gét báyro ?,,2SG.SJ have pen YNQ,Do you have a pen?,,,
667,42,Ùnà gó!,,2PL.SJ.EMPH  go,Go!,,,
668,42,Mék ùnà gó!,,SBJV 2PL.SJ go,Go!,,,
669,42,Yú gó!,,2SG.SJ.EMPH go,Go!,,,
670,46,Kenya  attained her independence in 1963.,,,,,,
671,46,Me and my boyfriend quarrel quite often.,,,,,,
672,46,My brother and myself live far away from our parental home.,,,,,,
673,46,"Myself? No, I don't drink.",,,,,,
674,46,It's they book.,,,,,,
675,46,"Us Kikuyus, we like money very much.",,,,,,
676,46,"Are you playing this afternoon, you guys?",,,,,,
677,46,Those books are very informative. It can be obtained at the Text Book Centre.,,,,,,
678,46,… I have witnessed students with spellings that do not correspond to the sound it should represent.,,,,,,
679,46,Does anyone want these extra copies? Bring!,,,,,,
680,46,"..As it is the case elsewhere in Africa, much can still be done for children.",,,,,,
681,46,At the time Kenya Airways bought new three aircrafts.,,,,,,
682,46,Both of them are alumnis of Kenyatta University.,,,,,,
683,46,Real men do not beat their wifes.,,,,,,
684,46,There is a lot of evidences for that.,,,,,,
685,46,Victoria Furnitures,,,,,,
686,46,We sell equipments,,,,,,
687,46,"""Bless this our land.""",,,,,,
688,46,Teachers go to an extent of punishing students for speaking mother tongues in school,,,,,,
689,46,"Ø Ideal candidate will be a recently qualified accountant…""",,,,,,
690,46,Ø Deadline is next month …,,,,,,
691,46,Ø Women Enterprise Fund…,,,,,,
692,46,…the Fund is a flagship project in Ø Vision 2030…,,,,,,
693,46,Council during its meeting…resolved to recognize UASU as Ø trade union.,,,,,,
694,46,He compares Kenyan English with the Standard English.,,,,,,
695,46,These is done by the KPA.,,,,,,
696,46,This characteristics also fit in the characteristics of a pidgin language.,,,,,,
697,46,Despite all this 'beehive-like' activities…,,,,,,
698,46,Women organizations need support from the government.,,,,,,
699,46,Their party is more stronger now.,,,,,,
700,46,"On the other hand, men have no taboo words, or, rather, their behaviour is more free in the society.",,,,,,
701,46,That is the most scary situation I have ever lived.,,,,,,
702,46,Psycholinguists of that time failed to account for why a negative sentence took much time to comprehend than a passive sentence.,,,,,,
703,46,Subjects could Ø easily remember texts which had titles than those without titles.,,,,,,
704,46,He is one of the radical students that you can ever find.,,,,,,
705,46,Are you understanding me?,,,,,,
706,46,I'm not getting you.,,,,,,
707,46,Are you having diabetes?,,,,,,
708,46,He does always arrive on time.,,,,,,
709,46,He was quizzed by the CID about utterances he made at a political rally the weekend before.,,,,,,
710,46,[It was] confirmed that the minutes were a true reflection of what transpired in the 5th FPSC meeting. ,,,,,,
711,46,I felt that the study would have been different if I would have used a bigger sample…,,,,,,
712,46,I wish that that is true.,,,,,,
713,46,I wish that it can happen soon.,,,,,,
714,46,The news was broadcasted live.,,,,,,
715,46,The race for the next presidential election has already began.,,,,,,
716,46,They are planning to buy a new house in the city when they have gotten enough money.,,,,,,
717,46,"If I was you, I wouldn't answer that letter.",,,,,,
718,46,Don't seek shortcuts nor issues threats if your decision is 'No'.,,,,,,
719,46,He won't do no harm..,,,,,,
720,46,It never rained that day.,,,,,,
721,46,"We are all God's children, isn't it?",,,,,,
722,46,"You're saying he did not win the by-election? Yes, he did not.",,,,,,
723,46,Learning a second language involve the same linguistic processes as learning a first language.,,,,,,
724,46,There's two men waiting in the hall.,,,,,,
725,46,"The University of Nairobi, that was he first to be established in Kenya, is also the biggest in the country.",,,,,,
726,46,The University of Nairobi students they like to go on strike.,,,,,,
727,46,This is the house which I  painted it yesterday.,,,,,,
728,46,It's harder than what you think it is.,,,,,,
729,46,The family has appealed to well-wishers to enable them offset a hospital bill…,,,,,,
730,46,He made me to do it.,,,,,,
731,46,"She didn't attend a single class, and yet she passed the course.",,,,,,
